id	ec_numbers	KEGG
rxn06369	1.14.19.2	R03370
rxn06556	3.1.2.14|3.1.2.21	R04014
rxn07455	5.3.3.14	R07639
rxn07576	2.3.1.-|2.3.1.179|2.3.1.41	R07762
rxn07577	1.1.1.100	R07763
rxn07578	4.2.1.-	R07764
rxn07579	1.3.1.-|1.3.1.9	R07765
rxn08433	3.1.2.-|3.1.2.14	R08158
rxn08434	3.1.2.14	R08159
rxn08438	3.1.2.-|3.1.2.14	R08157
rxn08766	2.3.1.180	R10707
rxn09456	3.1.2.14	R08163
rxn11699	3.1.2.-|3.1.2.14	R08162
rxn11700	3.1.2.14	R08163
rxn12017	1.14.19.2	R08161
rxn25639	2.3.1.179|2.3.1.180|2.3.1.41|2.3.1.85|2.3.1.86	R04952
rxn25640	2.3.1.179|2.3.1.180|2.3.1.41|2.3.1.85|2.3.1.86	R04957
rxn25642	2.3.1.179|2.3.1.180|2.3.1.41|2.3.1.85|2.3.1.86	R04960
rxn25644	2.3.1.179|2.3.1.180|2.3.1.41|2.3.1.85|2.3.1.86	R04963
rxn25645	2.3.1.179|2.3.1.180|2.3.1.41|2.3.1.85|2.3.1.86	R04726
rxn25720	1.3.1.-|1.3.1.9	R07765
rxn25745	1.3.1.9|2.3.1.86	R04955
rxn25746	1.3.1.9|2.3.1.86	R04958
rxn25749	1.3.1.9|2.3.1.86	R04724
rxn27668	6.4.1.2	R00742
rxn27985	2.3.1.39|2.3.1.85|2.3.1.86	R01626
rxn30094	2.3.1.179|2.3.1.180|2.3.1.41|2.3.1.85|2.3.1.86	R04355
rxn30095	2.3.1.179|2.3.1.180|2.3.1.41|2.3.1.85|2.3.1.86	R04968
rxn30096	2.3.1.-|2.3.1.179|2.3.1.41	R07762
rxn30112	1.3.1.10|1.3.1.39|2.3.1.85	R04956
rxn30113	1.3.1.10|1.3.1.39|2.3.1.85	R04959
rxn30114	1.3.1.10|2.3.1.85	R04962
rxn30115	1.3.1.10|1.3.1.39|2.3.1.85|2.3.1.86	R04725
rxn30116	1.3.1.10|2.3.1.85	R04967
rxn30117	1.3.1.10|2.3.1.85	R04970
rxn30140	4.2.1.-	R07764
rxn30156	2.3.1.39|2.3.1.85|2.3.1.86	R01626
rxn30175	1.1.1.100	R07763
rxn30331	6.4.1.2	R00742
rxn30336	2.3.1.179|2.3.1.180|2.3.1.38|2.3.1.85|2.3.1.86	R01624
rxn30377	6.2.1.3	R01280
rxn31225	2.3.1.179|2.3.1.180|2.3.1.38|2.3.1.85|2.3.1.86	R01624
rxn31252	2.3.1.179|2.3.1.180|2.3.1.41|2.3.1.85|2.3.1.86	R04355
rxn31253	1.3.1.9|2.3.1.86	R04429
rxn31254	1.1.1.100|2.3.1.85|2.3.1.86	R04533
rxn31255	1.1.1.100|2.3.1.85|2.3.1.86	R04534
rxn31256	1.1.1.100|2.3.1.85|2.3.1.86	R04536
rxn31257	1.1.1.100|2.3.1.85|2.3.1.86	R04543
rxn31258	1.1.1.100|2.3.1.85|2.3.1.86	R04566
rxn31259	2.3.1.179|2.3.1.180|2.3.1.41|2.3.1.85|2.3.1.86	R04726
rxn31268	2.3.1.179|2.3.1.180|2.3.1.41|2.3.1.85|2.3.1.86	R04952
rxn31269	1.1.1.100|2.3.1.85|2.3.1.86	R04953
rxn31270	2.3.1.179|2.3.1.180|2.3.1.41|2.3.1.85|2.3.1.86	R04957
rxn31271	2.3.1.179|2.3.1.180|2.3.1.41|2.3.1.85|2.3.1.86	R04960
rxn31272	1.3.1.9|2.3.1.86	R04961
rxn31273	2.3.1.179|2.3.1.180|2.3.1.41|2.3.1.85|2.3.1.86	R04963
rxn31274	1.1.1.100|2.3.1.85|2.3.1.86	R04964
rxn31275	1.3.1.9|2.3.1.86	R04966
rxn31276	2.3.1.179|2.3.1.180|2.3.1.41|2.3.1.85|2.3.1.86	R04968
rxn31277	1.3.1.9|2.3.1.86	R04969
rxn31321	4.2.1.58	R04428
rxn31322	2.3.1.85|2.3.1.86|4.2.1.58|4.2.1.59	R04954
rxn31323	2.3.1.85|2.3.1.86|4.2.1.58|4.2.1.59|4.2.1.61	R04537
rxn31324	2.3.1.85|2.3.1.86|4.2.1.58|4.2.1.60|4.2.1.61	R04535
rxn31325	2.3.1.85|2.3.1.86|4.2.1.58|4.2.1.59|4.2.1.60|4.2.1.61	R04965
rxn31326	2.3.1.85|2.3.1.86|4.2.1.59|4.2.1.61	R04568
rxn31327	2.3.1.85|2.3.1.86|4.2.1.61	R04544
rxn31328	2.3.1.85|3.1.2.14	R01706
rxn31887	1.3.1.10|2.3.1.85	R04970
rxn31929	6.2.1.3	R01280
rxn31932	6.2.1.3	R01280
rxn34709	1.3.1.10|2.3.1.85	R04962
rxn34710	1.3.1.10|1.3.1.39|2.3.1.85|2.3.1.86	R04725
rxn34716	1.3.1.10	R04430
rxn34717	1.3.1.10|1.3.1.39|2.3.1.85	R04956
rxn34718	1.3.1.10|1.3.1.39|2.3.1.85	R04959
rxn34719	3.1.2.-|3.1.2.14	R08158
rxn34720	3.1.2.14|3.1.2.21	R04014
rxn34724	3.1.2.14	R08163
rxn34727	3.1.2.-|3.1.2.14	R08157
rxn37332	6.2.1.3	R01280
rxn37337	6.2.1.3	R01280
rxn37965	2.3.1.179|2.3.1.180|2.3.1.41|2.3.1.85|2.3.1.86	R04355
rxn37968	3.1.2.14|3.1.2.21	R04014
rxn38011	6.4.1.2	R00742
rxn38482	2.3.1.179|2.3.1.180|2.3.1.41|2.3.1.85|2.3.1.86	R04952
rxn38483	1.1.1.100|2.3.1.85|2.3.1.86	R04953
rxn38484	1.1.1.100|2.3.1.85|2.3.1.86	R04953
rxn38485	2.3.1.179|2.3.1.180|2.3.1.41|2.3.1.85|2.3.1.86	R04957
rxn38486	2.3.1.179|2.3.1.180|2.3.1.41|2.3.1.85|2.3.1.86	R04960
rxn38487	2.3.1.179|2.3.1.180|2.3.1.41|2.3.1.85|2.3.1.86	R04963
rxn38488	1.1.1.100|2.3.1.85|2.3.1.86	R04964
rxn38489	1.1.1.100|2.3.1.85|2.3.1.86	R04964
rxn38490	2.3.1.179|2.3.1.180|2.3.1.41|2.3.1.85|2.3.1.86	R04726
rxn38491	1.1.1.100|2.3.1.85|2.3.1.86	R04566
rxn38492	1.1.1.100|2.3.1.85|2.3.1.86	R04566
rxn40450		R10714
