id	ec_numbers	KEGG
rxn37127	2.4.1.276	R07574
rxn37739	5.2.1.-|5.2.1.14	R10282
rxn37740	1.13.11.-|1.13.11.68	R10557
rxn37741	1.13.11.-|1.13.11.69	R10558
rxn37887	1.14.13.93	R07202
rxn37933	2.5.1.-|2.5.1.103|2.5.1.21|2.5.1.96	R00702
rxn38444	1.14.13.90	R07199
rxn38445	1.14.13.90	R06946
rxn38447	1.14.13.90	R07200
rxn38448	1.14.13.90	R06947
rxn39041	1.13.11.51	R06953
rxn39815	1.14.15.9	R07525
rxn39816		R07526
rxn39817		R07530
rxn39818		R07531
rxn39819		R07533
rxn39820		R07537
rxn39821		R07561
rxn39822		R07568
rxn39823		R07569
rxn39824		R07572
rxn39847	1.3.8.o	R07653
rxn39848		R07654
