id	ec_numbers	KEGG
rxn34672	1.13.11.20	R00893
rxn34674	4.1.99.1|4.4.1.1|4.4.1.28|4.4.1.8	R00782
rxn35281	2.5.1.49|4.2.99.10	R01287
rxn35282	4.4.1.8	R01286
rxn35283	2.1.1.37	R04858
rxn35284	2.1.1.14	R04405
rxn35345	2.1.1.13	R00946
rxn37998	4.4.1.14	R00179
rxn37999	4.4.1.14	R00179
rxn38096	1.14.17.4	R07214
rxn38887	1.4.3.2	R00648
rxn39341		R02409
rxn39473		R04860
rxn40142	2.5.1.134	R10305
rxn40216		R10409
