id	ec_numbers	KEGG
rxn03000	1.1.1.152|1.1.1.50	R04309
rxn03001	1.1.1.50	R04310
rxn03024	2.4.1.17	R04352
rxn03025	2.4.1.17	R04353
rxn03026	2.4.1.17	R04354
rxn03196	1.14.99.10	R04675
rxn03198	1.1.1.145|5.3.3.1	R04678
rxn03200	1.1.1.62	R04681
rxn03201	1.1.1.62	R04682
rxn03202	2.4.1.17	R04683
rxn03256	1.1.1.146	R04758
rxn03258	2.1.1.6	R04762
rxn03260	2.1.1.6	R04764
rxn03299	1.1.1.50	R04829
rxn03300	1.1.1.50	R04830
rxn03301	1.1.1.53	R04831
rxn03302	1.1.1.50	R04832
rxn03303	1.1.1.50	R04833
rxn03304	1.1.1.53	R04834
rxn03305	1.1.1.50	R04835
rxn03306	1.1.1.50	R04836
rxn03307	1.1.1.50	R04837
rxn03308	1.1.1.50	R04838
rxn03310	1.1.1.146	R04840
rxn03311	1.1.1.50	R04842
rxn03312	1.1.1.50	R04843
rxn03313	1.1.1.53	R04844
rxn03314	1.1.1.50	R04845
rxn03315	1.1.1.50	R04846
rxn03316	1.1.1.53	R04847
rxn03317	1.1.1.145|5.3.3.1	R04849
rxn03320	1.14.99.9	R04853
rxn06052	1.14.99.12	R01833
rxn06128	1.14.99.9	R02211
rxn06130	1.14.99.10	R02213
rxn06131	1.14.99.14	R02214
rxn06132	1.3.99.6	R02215
rxn06133	1.14.15.4	R02218
rxn06174	1.3.99.5	R02497
rxn06176	1.14.14.1	R02503
rxn06229	1.14.15.4	R02725
rxn06261	1.14.99.10	R02838
rxn06262	1.14.15.4	R02843
rxn06310	1.14.99.11	R03086
rxn06351	1.14.15.4|1.14.15.5	R03262
rxn06361	1.14.99.10	R03326
rxn06482	1.14.99.9	R03783
rxn06483	1.14.99.10	R03784
rxn06505	1.14.99.10	R03849
rxn06507	1.14.15.4	R03851
rxn06779		R04760
rxn06797	1.14.99.9	R04852
rxn11557	1.14.15.6	R01454
rxn11562	1.14.15.6	R02723
rxn11583	1.14.15.6	R03933
rxn11614	1.14.15.6	R04676
rxn11627	1.14.15.6	R04854
rxn11628	1.14.15.6	R04855
rxn11954	1.14.14.1|1.14.14.14	R01840
rxn11956	1.14.14.1	R02351
rxn11958	1.14.14.1	R02501
rxn11975	1.14.14.1	R03087
rxn11980	1.14.15.4|1.14.15.5	R03263
rxn11982	1.14.15.4	R03329
rxn12000	1.14.14.1	R04759
rxn12001	1.14.14.1	R04761
rxn12002	1.14.15.4	R04850
rxn12159	4.1.2.30	R08516
rxn12160	1.14.99.9	R08517
rxn12161	1.14.99.9	R08518
rxn14007	1.1.1.62	R08945
rxn14026	2.8.2.14|2.8.2.2	R08977
rxn14041	1.1.1.50	R08963
rxn14099	1.3.1.3	R01835
rxn14124	1.1.1.213	R08957
rxn14164	1.14.13.100	R08943
rxn14176	1.1.1.213	R08955
rxn14177	1.1.1.149	R08958
rxn14179	1.1.1.149	R08959
rxn14180	3.1.6.2	R08941
rxn14214	2.8.2.14|2.8.2.2	R08978
rxn14238	3.1.6.2	R08942
rxn14276	1.1.1.62	R08980
rxn14289	1.14.14.1	R01842
rxn14291	1.3.1.3	R02498
rxn14322	1.3.1.30	R08954
rxn14327	1.14.13.17	R08961
rxn14375	1.1.1.213	R08960
rxn15879		R08953
rxn15895		R08994
rxn15896		R08995
rxn22407	1.3.1.-	R10242
rxn26973	1.3.99.5	R02497
rxn31863	1.1.1.239|1.1.1.51|1.1.1.63	R01836
rxn31878	1.1.1.239|1.1.1.51|1.1.1.63	R01836
rxn32558	1.1.1.51|1.1.1.62	R02352
rxn32562	1.1.1.51|1.1.1.62	R02352
rxn32656	1.1.1.51|1.1.1.62	R02353
rxn32659	1.1.1.51|1.1.1.62	R02353
rxn33213	1.1.1.51|1.1.1.64	R01838
rxn36714	1.1.1.51|1.1.1.62	R02353
rxn36715	1.1.1.51|1.1.1.62	R02352
rxn39328		R02207
rxn39329		R02209
