id	ec_numbers	KEGG
rxn01520	2.1.1.45	R02101
rxn01521	3.1.3.5	R02102
rxn01541	3.2.2.3|3.2.2.8	R02137
rxn01626	3.5.2.2	R02269
rxn01648	2.4.2.2	R02296
rxn01672	3.5.4.13	R02325
rxn01673	2.7.4.6	R02326
rxn01674	2.7.1.48	R02327
rxn01677	3.6.1.15|3.6.1.39	R02330
rxn01678	2.7.4.6	R02331
rxn01679	2.7.1.48	R02332
rxn01704	3.1.3.6	R02370
rxn01705	2.7.1.48	R02371
rxn01706	2.7.1.48	R02372
rxn01799	2.4.2.1|2.4.2.23|2.4.2.3|2.4.2.4	R02484
rxn01800	3.5.4.14|3.5.4.5	R02485
rxn02190	3.5.2.2	R03055
rxn02375	2.7.1.83	R03315
rxn02522	3.1.4.16	R03538
rxn02762	3.1.4.16	R03929
rxn03188	3.5.1.6	R04666
rxn04464	2.1.1.148	R06613
rxn05059	3.5.4.30	R07307
rxn05235	1.17.4.2	R02022
rxn05236	1.17.4.2	R02023
rxn05289	1.6.4.5|1.8.1.9	R02016
rxn05818	2.7.7.7	R00377
rxn05819	2.7.7.7	R00378
rxn05843	2.7.7.8	R00438
rxn05845	2.7.7.8	R00440
rxn05847	2.7.7.48|2.7.7.6	R00442;R07283
rxn05848	2.7.7.48|2.7.7.52|2.7.7.6	R00443
rxn05911	1.17.99.4	R00976
rxn05999	1.17.99.4	R01413
rxn06075	1.17.4.1	R02018
rxn06076	1.17.4.1	R02024
rxn06105	3.5.2.1	R02139
rxn06247	2.4.2.6	R02806
rxn07445	3.5.1.95	R07629
rxn11276	6.3.4.2	R00573
rxn11578	3.5.2.1	R03870
rxn13251	1.3.98.1	R01867
rxn14299	1.3.5.2	R01868
rxn15049	3.2.2.10	R00510
rxn15113	4.2.1.70	R01055
rxn15118	3.2.2.3	R01080
rxn15306	3.2.2.-|3.2.2.8	R02137
rxn15489	3.5.1.6	R04666
rxn15490	3.5.1.6	R04666
rxn16149	1.1.1.-|1.1.1.298	R09289
rxn16776	1.14.99.46	R09936
rxn16794	3.5.1.-|3.5.1.110	R09947
rxn16826	3.5.1.110	R09980
rxn16827		R09981
rxn16828		R09982
rxn16829	3.5.1.-	R09983
rxn17766	3.1.3.6	R02370
rxn17767	3.1.3.6	R01877
rxn18972	3.1.3.5|3.1.3.91	R00511
rxn18975	3.1.3.5	R00963
rxn19276	2.7.4.6	R00570
rxn19340	3.1.4.16	R03929
rxn19341	3.1.4.16	R03538
rxn19449	2.7.4.6	R02326
rxn19643	2.7.4.6	R02093
rxn19645	2.7.4.6	R02331
rxn20461	2.7.4.6	R00156
rxn22518	3.6.1.15|3.6.1.5	R00569
rxn27484	1.3.1.2	R00978
rxn27725	2.1.3.2	R01397
rxn27743	6.3.5.5	R00575
rxn27747	2.7.4.6	R00570
rxn27748	2.7.4.6	R00570
rxn27766	2.7.4.14|2.7.4.25	R00512
rxn27771	6.3.4.2	R00573
rxn27780	2.7.4.6	R02326
rxn27781	2.7.4.6	R02326
rxn27794	3.5.2.3	R01993
rxn27812	1.3.3.1|1.3.98.1	R01867
rxn27813	1.3.3.1|1.3.98.1	R01867
rxn27839	2.7.4.6	R02093
rxn27840	2.7.4.6	R02093
rxn27841	2.7.4.12|2.7.4.13|2.7.4.9	R02094
rxn27842	2.7.4.6	R02331
rxn27843	2.7.4.6	R02331
rxn27844	3.6.1.19|3.6.1.23	R02100
rxn28042	2.7.4.6	R00156
rxn28044	2.7.4.6	R00156
rxn28053	2.4.2.10	R01870
rxn28054	4.1.1.23	R00965
rxn28104	3.2.-.-|4.2.1.70	R01055
rxn28105	3.2.-.-|4.2.1.70	R01055
rxn28376	2.7.4.14|2.7.4.25	R01665
rxn29013	2.1.1.45	R02101
rxn29942	2.4.2.9	R00966
rxn29952	3.1.3.-|3.1.3.5	R01664
rxn29955	3.1.3.35|3.1.3.5	R01569
rxn29956	3.1.3.5	R02102
rxn29978	3.6.1.45|3.6.1.8|3.6.1.9	R00287
rxn29997	3.5.4.1	R00974
rxn30003	3.5.4.5	R01878
rxn30006	3.5.4.13	R02325
rxn30007	3.5.4.14|3.5.4.5	R02485
rxn30073	6.3.4.2	R00571
rxn30074	3.5.4.12	R01663
rxn30308	3.5.4.13	R00568
rxn30430	1.17.4.1	R02024
rxn30431	1.17.4.1	R02018
rxn30441	1.6.4.5|1.8.1.9	R02016
rxn30446	2.7.4.14|2.7.4.22|2.7.4.4	R00158
rxn30447	2.7.4.4|2.7.4.9	R02098
rxn30627	6.3.5.5	R00575
rxn30752	3.2.-.-|4.2.1.70	R01055
rxn31059	3.1.3.5	R00963
rxn31216	6.3.5.5	R00575
rxn31423	1.3.5.2	R01868
rxn31917	3.5.4.12	R01663
rxn31924	3.5.2.2	R02269
rxn32019	6.3.4.2	R00571
rxn32058	6.3.4.2	R00571
rxn32095	2.7.4.14|2.7.4.22|2.7.4.4	R00158
rxn32248	3.6.1.19|3.6.1.23	R02100
rxn32257	3.6.1.19|3.6.1.23	R02100
rxn32308	2.7.4.6	R02326
rxn32477	3.5.4.13	R02325
rxn32478	3.5.4.13	R02325
rxn32481	3.5.4.13	R02325
rxn32556	2.1.1.45	R02101
rxn32567	3.5.4.13	R02325
rxn32758	1.6.4.5|1.8.1.9	R02016
rxn32898	2.7.4.6	R02093
rxn32981	2.7.4.6	R00570
rxn32982	3.1.3.5|3.1.3.91	R00511
rxn33181	2.7.1.48	R00964
rxn33201	2.7.1.48	R00968
rxn33242	6.3.4.2	R00573
rxn33340	2.7.4.6	R02331
rxn33392	3.5.1.6	R00905
rxn33463	3.5.4.5	R01878
rxn33550	2.7.4.6	R00156
rxn33672	2.7.4.12|2.7.4.13|2.7.4.9	R02094
rxn34582	3.5.1.6	R00905
rxn35448	2.1.3.2	R01397
rxn35449	3.5.2.3	R01993
rxn35450	1.3.3.1|1.3.98.1	R01867
rxn37706	1.3.1.2	R01415
rxn37797	2.1.1.148	R06613
rxn37804	1.3.98.1	R01867
rxn38060	6.3.5.5	R00575
rxn38082	1.3.3.1|1.3.98.1	R01867
rxn38188	3.6.1.15|3.6.1.39	R02330
rxn38189	3.6.1.15|3.6.1.39|3.6.1.5	R02095
rxn38190	3.6.1.15|3.6.1.39|3.6.1.5	R00159
rxn38192	3.6.1.15|3.6.1.5	R00569
rxn38196	3.6.1.15|3.6.1.39	R02330
rxn38197	3.6.1.15|3.6.1.39|3.6.1.5	R02095
rxn38198	3.6.1.15|3.6.1.39|3.6.1.5	R00159
rxn38200	3.6.1.15|3.6.1.5	R00569
rxn38204	3.6.1.15|3.6.1.39	R02330
rxn38205	3.6.1.15|3.6.1.39|3.6.1.5	R02095
rxn38206	3.6.1.15|3.6.1.39|3.6.1.5	R00159
rxn38208	3.6.1.15|3.6.1.5	R00569
rxn38212	3.6.1.15|3.6.1.39	R02330
rxn38213	3.6.1.15|3.6.1.39|3.6.1.5	R02095
rxn38214	3.6.1.15|3.6.1.39|3.6.1.5	R00159
rxn38216	3.6.1.15|3.6.1.5	R00569
rxn38220	3.6.1.15|3.6.1.39	R02330
rxn38221	3.6.1.15|3.6.1.39|3.6.1.5	R02095
rxn38222	3.6.1.15|3.6.1.39|3.6.1.5	R00159
rxn38224	3.6.1.15|3.6.1.5	R00569
rxn38228	3.6.1.15|3.6.1.39	R02330
rxn38230	3.6.1.15|3.6.1.39|3.6.1.5	R02095
rxn38231	3.6.1.15|3.6.1.39|3.6.1.5	R00159
rxn38234	3.6.1.15|3.6.1.5	R00569
rxn38238	3.6.1.15|3.6.1.39	R02330
rxn38240	3.6.1.15|3.6.1.39|3.6.1.5	R02095
rxn38241	3.6.1.15|3.6.1.39|3.6.1.5	R00159
rxn38243	2.4.2.10	R01870
rxn38244	4.1.1.23	R00965
rxn38830	2.7.1.48	R00964
rxn38831	2.7.1.48	R00964
rxn38832	2.7.1.48	R00968
rxn38833	2.7.1.48	R00968
rxn39312		R01868
rxn39363		R02806
